id,201710,201711,201712,201801,201802,201803,201804,201805,201806,201807,201808,201809,201810,201811,201812,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202201,202202,202203,202204,202205,202206,202207,202208,202209
2000010,9350,9350,9348,9348,9348,9348,9348,9348,9267,9267,9267,9267,9267,9267,9266,9266,9266,9266,9266,9266,9266,9266,9266,9266,9266,9266,9266,9266,9266,9266,9266,9266,9266,9266,9266,9262,9262,9262,9262,9262,9262,9262,9262,9262,9262,9262,9262,9262,9262,9262,9262,9262,9262,9262,9262,9262,9262,9262,9262,9262
2000011,10346,10346,10343,10343,10343,10343,10343,10343,10261,10261,10261,10261,10261,10261,10261,10261,10261,10261,10261,10261,10261,10261,10261,10261,10261,10261,10261,10261,10261,10261,10261,10261,10261,10261,10261,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257,10257
2000012,11338,11338,11335,11335,11335,11335,11335,11335,11253,11253,11253,11253,11253,11253,11252,11252,11252,11252,11252,11252,11252,11252,11252,11252,11252,11252,11252,11252,11252,11252,11252,11252,11252,11252,11252,11248,11248,11248,11248,11248,11248,11248,11248,11248,11248,11248,11248,11248,11248,11248,11248,11248,11248,11248,11248,11248,11248,11248,11248,11248
2000013,12336,12336,12333,12333,12333,12333,12333,12333,12250,12250,12250,12250,12250,12250,12249,12249,12249,12249,12249,12249,12249,12249,12249,12249,12249,12249,12249,12249,12249,12249,12249,12249,12249,12249,12249,12245,12245,12245,12245,12245,12245,12245,12245,12245,12245,12245,12245,12245,12245,12245,12245,12245,12245,12245,12245,12245,12245,12245,12245,12245
2000014,13330,13330,13327,13327,13327,13327,13327,13327,13243,13243,13243,13243,13243,13243,13243,13243,13243,13243,13243,13243,13243,13243,13243,13243,13243,13243,13243,13243,13243,13243,13243,13243,13243,13243,13243,13238,13238,13238,13238,13238,13238,13238,13238,13238,13238,13238,13238,13238,13238,13238,13238,13238,13238,13238,13238,13238,13238,13238,13238,13238
2000015,14330,14330,14326,14326,14326,14326,14326,14326,14242,14242,14242,14242,14242,14242,14241,14241,14241,14241,14241,14241,14241,14241,14241,14241,14241,14241,14241,14241,14241,14241,14241,14241,14241,14241,14241,14237,14237,14237,14237,14237,14237,14237,14237,14237,14237,14237,14237,14237,14237,14237,14237,14237,14237,14237,14237,14237,14237,14237,14237,14237
2000016,15325,15325,15321,15321,15321,15321,15321,15321,15236,15236,15236,15236,15236,15236,15236,15236,15236,15236,15236,15236,15236,15236,15236,15236,15236,15236,15236,15236,15236,15236,15236,15236,15236,15236,15236,15232,15232,15232,15232,15232,15232,15232,15232,15232,15232,15232,15232,15232,15232,15232,15232,15232,15232,15232,15232,15232,15232,15232,15232,15232
2000017,16325,16325,16322,16322,16322,16322,16322,16322,16236,16236,16236,16236,16236,16236,16236,16236,16236,16236,16236,16236,16236,16236,16236,16236,16236,16236,16236,16236,16236,16236,16236,16236,16236,16236,16236,16232,16232,16232,16232,16232,16232,16232,16232,16232,16232,16232,16232,16232,16232,16232,16232,16232,16232,16232,16232,15792,15581,15581,15581,15581
2000018,17321,17321,17318,17318,17318,17318,17318,17318,17232,17232,17232,17232,17232,17232,17231,17231,17231,17231,17231,17231,17231,17231,17231,17231,17231,17231,17231,17231,17231,17231,17231,17231,17231,17231,17231,17227,17227,17227,17227,17227,17227,17227,17227,17227,17227,17227,17227,17227,17227,17227,17227,17227,17227,17227,17227,15642,15468,15468,15468,15468
2000019,18322,18322,18318,18318,18318,18318,18318,18318,18232,18232,18232,18232,18232,18232,18232,18232,18232,18232,18232,18232,18232,18232,18232,18232,18232,18232,18232,18232,18232,18232,18232,18232,18232,18232,18232,18228,18228,18228,18228,18228,18228,18228,18228,18228,18228,18228,18228,18228,18228,18228,18228,18228,18228,18228,18228,15554,15418,15418,15418,15418
2000020,19318,19318,19315,19315,19315,19315,19315,19315,19229,19229,19229,19229,19229,19229,19228,19228,19228,19228,19228,19228,19228,19228,19228,19228,19228,19228,19228,19228,19228,19228,19228,19228,19228,19228,19228,19224,19224,19224,19224,19224,19224,19224,19224,19224,19224,19224,19224,19224,19224,19224,19224,19224,19224,19224,19224,15531,15433,15433,15433,15433
2000021,20320,20320,20316,20316,20316,20316,20316,20316,20230,20230,20230,20230,20230,20230,20229,20229,20229,20229,20229,20229,19752,19752,19752,19752,19752,19752,19752,19752,19752,19752,19752,19752,19752,19752,19752,19752,19752,19752,19752,19752,19752,19752,19752,19752,19752,19752,19752,19752,19752,19752,19752,19752,19752,19752,19752,15567,15513,15513,15513,15513
2000022,21316,21316,21313,21313,21313,21313,21313,21313,21226,21226,21226,21226,21226,21226,21226,21226,21226,21226,21226,21226,19982,19982,19982,19982,19982,19982,19982,19982,19982,19982,19982,19982,19982,19982,19982,19982,19982,19982,19982,19982,19982,19982,19982,19982,19982,19982,19982,19982,19982,19982,19982,19982,19982,19982,19982,15664,15655,15655,15655,15655
