id,201710,201711,201712,201801,201802,201803,201804,201805,201806,201807,201808,201809,201810,201811,201812,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202201,202202,202203,202204,202205,202206,202207,202208,202209
8000001,32333,32333,32333,32333,32333,32333,32333,32333,32333,32333,32333,32333,32333,32333,32173,32173,32173,32173,32173,32173,32173,32173,32173,32173,32173,32173,32173,32173,32173,32173,32173,32173,32173,32173,32173,32173,32173,32173,32173,32173,32173,32173,32173,32149,30904,30904,30904,30904,30904,30904,30904,30904,30904,30904,30904,30904,30904,30904,30904,30903
8000002,31893,31893,31893,31893,31893,31893,31893,31893,31893,31893,31893,31893,31893,31893,31716,31716,31716,31716,31716,31716,31716,31716,31716,31716,31716,31716,31716,31716,31716,31716,31716,31716,31716,31716,31716,31716,31716,31716,31716,31716,31716,31716,31716,31712,30510,30510,30510,30510,30510,30510,30510,30510,30510,30510,30510,30510,30510,30510,30510,30510
8000003,31481,31481,31481,31481,31481,31481,31481,31481,31481,31481,31481,31481,31481,31481,31286,31286,31286,31286,31286,31286,31286,31286,31286,31286,31286,31286,31286,31286,31286,31286,31286,31286,31286,31286,31286,31286,31286,31286,31286,31286,31286,31286,31286,31286,30147,30147,30147,30147,30147,30147,30147,30147,30147,30147,30147,30147,30147,30147,30147,30147
8000004,31094,31094,31094,31094,31094,31094,31094,31094,31094,31094,31094,31094,31094,31094,30881,30881,30881,30881,30881,30881,30881,30881,30881,30881,30881,30881,30881,30881,30881,30881,30881,30881,30881,30881,30881,30881,30881,30881,30881,30881,30881,30881,30881,30881,29811,29811,29811,29811,29811,29811,29811,29811,29811,29811,29811,29811,29811,29811,29811,29811
8000005,30736,30736,30736,30736,30736,30736,30736,30736,30736,30736,30736,30736,30736,30736,30505,30505,30505,30505,30505,30505,30505,30505,30505,30505,30505,30505,30505,30505,30505,30505,30505,30505,30505,30505,30505,30505,30505,30505,30505,30505,30505,30505,30505,30505,29506,29506,29506,29506,29506,29506,29506,29506,29506,29506,29506,29506,29506,29506,29506,29506
8000006,30406,30406,30406,30406,30406,30406,30406,30406,30406,30406,30406,30406,30406,30406,30155,30155,30155,30155,30155,30155,30155,30155,30155,30155,30155,30155,30155,30155,30155,30155,30155,30155,30155,30155,30155,30155,30155,30155,30155,30155,30155,30155,30155,30155,29232,29232,29232,29232,29232,29232,29232,29232,29232,29232,29232,29232,29232,29232,29232,29232
8000007,30106,30106,30106,30106,30106,30106,30106,30106,30106,30106,30106,30106,30106,30106,29837,29837,29837,29837,29837,29837,29837,29837,29837,29837,29837,29837,29837,29837,29837,29837,29837,29837,29837,29837,29837,29837,29837,29837,29837,29837,29837,29837,29837,29837,28990,28990,28990,28990,28990,28990,28990,28990,28990,28990,28990,28990,28990,28990,28990,28990
8000008,29836,29836,29836,29836,29836,29836,29836,29836,29836,29836,29836,29836,29836,29836,29548,29548,29548,29548,29548,29548,29548,29548,29548,29548,29548,29548,29548,29548,29548,29548,29548,29548,29548,29548,29548,29548,29548,29548,29548,29548,29548,29548,29548,29548,28781,28781,28781,28781,28781,28781,28781,28781,28781,28781,28781,28781,28781,28781,28781,28781
8000009,29597,29597,29597,29597,29597,29597,29597,29597,29597,29597,29597,29597,29597,29597,29291,29291,29291,29291,29291,29291,29291,29291,29291,29291,29291,29291,29291,29291,29291,29291,29291,29291,29291,29291,29291,29291,29291,29291,29291,29291,29291,29291,29291,29291,28605,28605,28605,28605,28605,28605,28605,28605,28605,28605,28605,28605,28605,28605,28605,28605
