id,201710,201711,201712,201801,201802,201803,201804,201805,201806,201807,201808,201809,201810,201811,201812,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202201,202202,202203,202204,202205,202206,202207,202208,202209
6000001,16780,16780,8095,8095,8095,8095,8095,8095,8095,8095,8095,8095,8095,8095,8095,8095,8095,8095,8095,8095,7863,7863,7863,7863,7863,7863,7863,7863,7863,7863,7863,7863,7863,7863,7863,7863,7863,7863,7863,7863,7863,7863,7863,7863,7863,5725,5725,5725,5725,5725,5725,5725,5725,5725,5725,5725,5715,5715,5522,4880
6000002,15792,15792,8089,8089,8089,8089,8089,8089,8089,8089,8089,8089,8089,8089,8089,8089,8089,8089,8089,8089,7666,7666,7666,7666,7666,7666,7666,7666,7666,7666,7666,7666,7666,7666,7666,7666,7666,7666,7666,7666,7666,7666,7666,7666,7666,6723,6723,6723,6723,6723,6723,6723,6723,6723,6723,6723,6713,6713,6403,5819
6000003,14800,14800,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,7596,7596,7596,7596,7596,7596,7596,7596,7596,7596,7596,7596,7596,7596,7596,7596,7596,7596,7596,7596,7596,7596,7596,7596,7596,7596,7596,7596,7596,7596,7596,7596,7596,7596,7596,7596,7596,7596,7278,6780
6000004,13815,13815,8404,8404,8404,8404,8404,8404,8404,8404,8404,8404,8404,8404,8404,8404,8404,8404,8404,8404,7656,7656,7656,7656,7656,7656,7656,7656,7656,7656,7656,7656,7656,7656,7656,7656,7656,7656,7656,7656,7656,7656,7656,7656,7656,7656,7656,7656,7656,7656,7656,7656,7656,7656,7656,7656,7656,7656,7656,7638
6000005,12833,12833,8721,8721,8721,8721,8721,8721,8721,8721,8721,8721,8721,8721,8721,8721,8721,8721,8721,8721,7845,7845,7845,7845,7845,7845,7845,7845,7845,7845,7845,7845,7845,7845,7845,7845,7845,7845,7845,7845,7845,7845,7845,7845,7845,7845,7845,7845,7845,7845,7845,7845,7845,7845,7845,7845,7845,7845,7845,7641
6000006,11848,11848,9138,9138,9138,9138,9138,9138,9138,9138,9138,9138,9138,9138,9138,9138,9138,9138,9138,9138,8072,8072,8072,8072,8072,8072,8072,8072,8072,8072,8072,8072,8072,8072,8072,8072,8072,8072,8072,8072,8072,8072,8072,8072,8072,8072,8072,8072,8072,8072,8072,8072,8072,8072,8072,8072,8072,8072,8072,7662
6000007,10871,10871,9640,9640,9640,9640,9640,9640,9640,9640,9640,9640,9640,9640,9640,9640,9640,9640,9640,9640,8293,8293,8293,8293,8293,8293,8293,8293,8293,8293,8293,8293,8293,8293,8293,8293,8293,8293,8293,8293,8293,8293,8293,8293,8293,8293,8293,8293,8293,8293,8293,8293,8293,8293,8293,8293,8293,8293,8293,7704
6000008,9894,9894,9894,9894,9894,9894,9894,9894,9894,9894,9894,9894,9894,9894,9771,9771,9771,9771,9771,9771,8153,8153,8153,8153,8153,8153,8153,8153,8153,8153,8153,8153,7976,7976,7976,7976,7976,7976,7976,7976,7976,7976,7976,7976,7970,7970,7970,7970,7970,7970,7970,7970,7970,7970,7970,7970,7970,7970,7907,7860
6000009,8927,8927,8927,8927,8927,8927,8927,8927,8927,8927,8927,8927,8927,8927,8773,8773,8773,8773,8773,8773,7542,7542,7542,7542,7542,7542,7542,7542,7542,7542,7542,7542,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7353,7351
