id,201710,201711,201712,201801,201802,201803,201804,201805,201806,201807,201808,201809,201810,201811,201812,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202201,202202,202203,202204,202205,202206,202207,202208,202209
4000010,2619,2619,2619,2619,2619,2619,2619,2619,2618,2618,2618,2618,2618,2618,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,1206,1203,1203,1203,1203
4000011,3285,3285,3285,3285,3285,3285,3285,3285,3285,3285,3285,3285,3285,3285,3280,3280,3280,3280,3280,3280,3280,3280,3280,3280,3280,3280,3280,3280,3280,3280,3280,3280,3280,3280,3280,3280,3280,3280,3280,3280,3280,3280,3280,3280,3280,2638,2638,2638,2638,2638,2638,2638,2638,2638,2638,521,519,519,518,518
4000012,2450,2450,2450,2450,2450,2450,2450,2450,2450,2450,2450,2450,2450,2450,2431,2431,2431,2431,2431,2431,2431,2431,2431,2431,2431,2431,2431,2431,2431,2431,2431,2431,2431,2431,2431,2431,2431,2431,2431,2431,2431,2431,2431,2431,2431,1661,1661,1661,1661,1661,1661,1661,1661,1661,1661,968,968,968,968,968
4000013,1452,1452,1452,1452,1452,1452,1452,1452,1452,1452,1452,1452,1452,1452,1439,1439,1439,1439,1439,1439,1439,1439,1439,1439,1439,1439,1439,1439,1439,1439,1439,1439,1439,1439,1439,1439,1439,1439,1439,1439,1439,1439,1439,1439,1439,753,753,753,753,753,753,753,753,753,753,753,753,753,721,721
4000014,453,453,453,453,453,453,453,453,453,453,453,453,453,453,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,449,449,449,449,449,449,449,449,449,449,449,444,444,444,444,444
4000015,526,526,526,526,526,526,526,526,526,526,526,526,526,526,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206
4000016,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798
4000017,1144,1144,1141,1141,1141,1141,1141,1141,1141,1141,1141,1141,1141,1141,1141,1141,1141,1141,1141,1141,1141,1141,1141,1141,1141,1141,1141,1141,1141,1141,1141,1141,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,806,806,806,806,806,806,806,806,806,806,806,806,806,806,806,806
4000018,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145
4000019,582,582,582,582,582,582,582,582,582,582,582,582,582,582,568,568,568,568,568,568,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563
