id,201710,201711,201712,201801,201802,201803,201804,201805,201806,201807,201808,201809,201810,201811,201812,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202201,202202,202203,202204,202205,202206,202207,202208,202209
1000034,1723,1723,1723,1723,1723,1723,1723,1723,1723,1723,1723,1723,1723,1723,1723,1723,1723,1723,1723,1723,1723,1723,1723,1723,1723,1723,1519,1519,1519,1519,1519,1519,1275,1275,1275,1275,1275,723,723,723,723,723,723,723,723,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350
1000035,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,272,272,272,272,272,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81
1000036,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243
1000037,1239,1239,1239,1239,1239,1239,1239,1239,1239,1239,1239,1239,1239,1239,1239,1239,1239,1239,1239,1239,510,510,510,510,510,510,191,191,191,191,191,191,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,95,90,90,90,90
1000038,1705,1705,1705,1705,1705,1705,1705,1705,1705,1705,1705,1705,1705,1705,1705,1705,1705,1705,1705,1705,934,934,934,934,934,934,793,793,793,793,793,793,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,559,556,556,556,556,556,556,556,556,556,470,470,470
1000039,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,301,301,301,301,301,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
1000040,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,264,264,264,262,262,262,262,262,262,262,262,262,262,262,262,262,257,257
1000041,1270,1270,1270,1270,1270,1270,1270,1270,1270,1270,1270,1270,1270,1270,1270,1270,1270,1270,1270,1270,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1266,1266,1266,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1261,1261
1000042,2267,2267,2267,2267,2267,2267,2267,2267,2267,2267,2267,2267,2267,2267,2267,2267,2267,2267,2267,2267,2266,2266,2266,2266,2266,2266,2266,2266,2266,2266,2266,2266,2266,2266,2266,2266,2266,2266,2266,2266,2266,2266,2264,2264,2264,2264,2264,2263,2263,2263,2263,2263,2263,2263,2263,2263,2263,2263,2259,2259
1000043,3269,3269,3269,3269,3269,3269,3269,3269,3269,3269,3269,3269,3269,3269,3269,3269,3269,3269,3269,3269,3268,3268,3268,3268,3268,3268,3268,3268,3268,3268,3268,3268,3268,3268,3268,3268,3268,3268,3268,3268,3268,3268,3267,3267,3267,3267,3267,3265,3265,3265,3265,3265,3265,3265,3265,3265,3265,3265,3262,3262
1000044,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4105,4105,4105,4105,4105,4105,4105,4105,4105,3936,2786,2786,2786,2786,2786,2786,2786,2786,2786,2786,2786,2786,2786
1000045,5270,5270,5270,5270,5270,5270,5270,5270,5270,5270,5270,5270,5270,5270,5270,5270,5270,5270,5270,5270,5270,5270,5270,5270,5270,5270,5270,5270,5270,5270,5270,5270,5270,5270,5270,4662,4662,4417,4417,4417,4417,4417,4417,4417,4417,4417,3743,2493,2493,2493,2493,2493,2493,2493,2493,2493,2493,2493,2493,2493
1000046,6268,6268,6268,6268,6268,6268,6268,6268,6268,6268,6268,6268,6268,6268,6268,6268,6268,6268,6268,6268,6268,6268,6268,6268,6268,6268,6268,6268,6268,6268,6268,6268,6268,6268,6268,4977,4977,4914,4914,4914,4914,4914,4914,4914,4914,4712,3812,2584,2584,2584,2584,2584,2584,2584,2584,2584,2584,2584,2584,2584
1000047,7271,7271,7271,7271,7271,7271,7271,7271,7271,7271,7271,7271,7271,7271,7271,7271,7271,7271,7271,7271,7271,7271,7271,7271,7271,7271,7271,7271,7271,7271,7271,7271,7271,7271,7271,5460,5460,5460,5460,5460,5460,5460,5460,5460,5460,4577,4130,3024,3024,3024,3024,3024,3024,3024,3024,3024,3024,3024,3024,3024
